text,annotation_112,annotation_109,annotation_110,annotation_111
GDC & CoreCivic Prisons Covid Release Must Happen Immediately: Save Our Loved Ones!!!,False,False,False,True
Bring back some flight services to Queenstown,False,False,False,False
Governor Raimondo: Allocate federal COVID-19 relief funds to save RI small businesses NOW.,False,False,False,False
CANCELLATION OF DU EXAMINATIONS,False,False,False,False
"Covid-19 Support for Entrepreneurs, Consultants & Gig Economy & Part-time Workers",False,False,True,True
Open Smaller Gyms in Ontario,False,False,False,True
Les 10 réclamations urgentes pour lutter plus efficacement contre le COVID-19 en Belgique,False,False,True,False
Let 27 North Residents Cancel Their Lease Contracts Amid COVID-19,False,False,False,False
Faith in our ADOM Schools,False,False,False,False
CoronaVirus - Coventry University deadline extension,False,False,False,False
To get the Summit Athlete Gift-Bags,False,False,False,False
"Cheerleading,  Dance and amateur sports clubs to be included in Covid 19 Announcements",True,False,True,False
University of San Diego changes courses to online due to the spread of COVID-19,False,False,False,False
Father is dying from Covid19 & Plasma is his only hope and hospital won’t give it to him!,False,False,False,False
Stop companies Profiteering from £120 Private Covid-19 Testing!,False,False,False,False
Suspend Mortgage & Rent Payments in Maryland During COVID-19,False,False,False,False
Yoga Studios Are Not Gyms,False,False,False,False
"Save the dagwood dog guy,",False,False,False,False
Stop all animal transports during covid-19,False,False,False,False
"ОСТАНОВИТЬ РЕПРЕССИИ, ОСВОБОДИТЬ ПОЛИТЗАКЛЮЧЕННЫХ И  ЗАДЕРЖАННЫХ ПО ПОЛИТИЧЕСКИМ МОТИВАМ",False,False,False,False
Ensuring the safety and Respect of healthcare professionals in current pandemic scenario,False,False,True,True
Indiana for the Safe Return to Schools,False,False,False,True
Close Chipotle during COVID-19,False,False,False,False
Keep children out of school during the COVID-19 crisis,False,False,True,True
Save the fitness Industry from the economic effect of Covid 19,False,False,False,True
Petition to Reopen NYS Gymnastics Clubs,False,False,False,False
Implement a No Detriment Policy for University of the West of England,False,False,False,False
"Suspend rent, mortgage and utilities bill of Texas",False,False,False,False
Ontario MRTs/DMSs united to get the respect/recognition we deserve. COVID-19 Pandemic Pay,False,False,False,False
#CancelofflineexamsinKA,False,False,False,True
Spotlight on NJ Unemployment Lag during Covid-19 Shutdown!,True,False,False,False
SAVE THE CUNY STUDENTS,False,False,False,False
Urging the CSWE to reconsider field practice hour waiver due to the government shutdowns,False,False,False,False
McConnell and Schumer: Make it Monthly Stimulus Checks & Support the #PeoplesStimulus,False,False,False,False
NSFAS should provide students with Laptops to study during this pandemic of COVID 19,False,False,False,False
Declare Digital Learning plan for Education deprived school children of Rural Maharashtra,False,False,False,False
No to abandonment,False,False,False,False
NJ edTPA COVID-19: WAIVE edTPA for Fall 2020 Graduates,False,False,False,False
National Poetry Library SOS #NPLSOS,False,False,False,False
Make Ryerson courses pass/fail,False,False,True,False
Petition for PDPU to take prevention against COVID 19,False,False,False,False
GOVERNMENTS TO BAN ALL WET MARKETS-STOP ANOTHER COVID 19 OUTBREAK,False,False,False,False
"Gov. Kemp, Save Lives, Let Our Cities Mask!",True,True,True,True
No Colleges until Zero Covid Case in the State or until Vaccines are out,False,False,False,False
Stop Sussex from Sacking their Staff! Covid-19,False,False,False,False
PROTECT  OREGON  INMATES  FROM  CORONAVIRUS (COVID19),False,False,False,False
Contra o FIM da Saúde Pública Federal no Rio de Janeiro,False,False,False,False
A year tax free after the pandemic for all key workers who had to work through covid 19,False,False,False,False
KEEP GYMS OPEN IN CT,False,False,False,False
President Rule in Bihar,False,False,False,False
Make Covid19 tests available to care staff working with vulnerable elderly people in care,False,False,False,True
Open Outdoor Youth Sports Activities in Massachusetts,False,False,False,False
Travel Ban on US & Europe,False,False,False,False
Make all UWL (online next because of Covid-19) classes pass or fail for this semester,False,False,False,False
Ask Concordia University to Suspend All In-Person Instruction,False,False,False,True
Major retail chains should provide free home delivery to those most at risk from Covid-19.,True,True,False,True
"Continue to Subsidize Child Care, in Texas, during the Covid 19 pandemic",False,False,False,True
Advice the government of Botswana to temporarily close down schools amid covid 19 outbreak,False,False,False,False
COVID BCG Vaccine must start in countries with highest cases of infections NOT in Africa.,False,False,False,True
Governor Jay Inslee to forgive Rent/Mortgage in Washington State for 90 days,False,False,False,False
ATTN Governor Baker- Open Mass Training studios and Personal Training Safely ASAP,True,False,False,True
Pace University Petition - COVID-19 Pandemic,False,False,False,False
Pay NYC substitute para professionals during COVID-19 School Closures,False,False,False,False
A plea to the Universities during the time of this Pandemic,False,False,False,False
CARTA PELOS POBRES!,False,False,False,False
NO NASHVILLE GOP CONVENTION,False,False,False,False
Support BGU Students during Covid-19,False,False,False,False
HELP NS Veterinary Clinics Stay Open‼️,False,False,False,False
SNP MP Margaret Ferrier resign after travelling to London with a positive COVID test,True,False,False,True
Start drive-through community-based COVID-19 assessment centres provided by our Labs!,True,False,False,True
Promotion Of AKTU College Students to Next Semester Without Exam.,False,False,False,False
"Guarantee PPE availability for healthcare workers, both in government and private sector",True,False,False,True
University of Guelph COVID-19 - Move Classes Online,False,False,False,False
Get Finals Moved to Online Due to Corona Virus (COVID-19),False,False,False,True
“Freeze Rent and Mortgages during Covid-19”,False,False,False,False
UVM COVID 19 Protocol,True,False,False,False
Compensate Fees after Closure of Universities due to Covid-19 Pandemic,False,False,False,False
No MAGA Mural in Petaluma!,False,False,False,False
"Petition to Freeze Rent, Mortgage, & Utility Bills During Covid-19 Pandemic",True,False,False,False
Utah: Require Insurers to Pay COVID-19 Business Interruption Claims for Restaurants,False,False,False,False
Halt all catalogs sent through USPS for the 3 weeks leading up to the election,False,False,False,False
Shut down TORONTO COVID-19,False,False,False,False
"Partial tuition refund for students at Greengates, due to online classes.",False,False,False,False
Fund & Restore the SBA EIDL to help small businesses and gig workers affected by COVID-19.,False,False,False,False
No Karnataka CET in July,False,False,False,False
PETITION FOR ACADEMIC EASE,False,False,False,False
Demand Adequate Pay for Actra Toronto Members Completing Required COVID Testing,False,False,False,True
Protest against petroleum fuel price hike in India,False,False,False,False
Objection to Notice dt-12th Feb 2021 issued by Panvel Municipality for Property tax,False,False,False,False
Allow cancer patients to access treatment and clinical trials - please do not donate,False,False,False,False
Cancel Deanza Classes Amid Coronavirus Outbreak (COVID-19),False,False,False,True
Reopen pools now,False,False,True,True
Cancel B Tech Exams for intermediate semesters -KTU,False,False,False,False
LET US PLAY,False,False,False,False
Stop the deportation of Australian mothers and their children into abusive situations,False,False,False,False
AMEND the Law Indicating 3% Philhealth Premiums for Physicians and 0​.​5% Yearly Increase,False,False,False,False
Re-enact mandatory indoor masking as a basic public health measure.,True,True,True,True
Reschedule Class of 2020 Events!,False,False,False,False
Pass/Fail Grading Option at the University of South Carolina for this Semester,False,False,False,False
Addison Davis must RESIGN Immediately,False,False,False,False
Haramkan penggunaan dan penjualan rokok elektronik dan vape di Malaysia,False,False,False,False
Pelo Lockdown em TODAS cidades com +150​.​000 habitantes,False,False,False,False
Clemency for Bryon Russ,False,False,False,False
"Moderna, Pfizer, and CureVac: Ensure we can end the Pandemic. Help others produce Vaccine",False,False,False,False
Stop travel to rural holiday destinations in UK during Covid-19,False,False,False,False
Cerrar canal de SOY DAVID SHOW por violar cuarentena COVID-19,False,False,False,False
"Build bike lanes on Bloor, Danforth & Yonge now",False,False,False,False
REISEWARNUNG AUFHEBEN! - Mallorca is NO RISK zone.,False,False,True,False
ALL EXAMS / TESTS TO BE ONLINE,False,False,False,False
"Cherokee Co. Sheriff Spokesperson, Capt. Jay Baker Must Go!",False,False,False,False
The German government should cancel rents for international students till CoVid19 is over.,False,False,False,False
Petition for Online Teaching in LSE under COVID-19 Threat,False,False,False,False
Smaller Nonprofits Need Help Now To Survive COVID-19,False,False,False,True
Make CUSD Schoolwork Optional Due to COVID-19 Pandemic,False,False,False,False
Replacing the COVID Awareness Caller tune with Mayur Jumani's Remix version,False,False,False,False
Australian Dept of Education Duty of care failures COVID 19,False,False,False,False
Health care workers and Covid-19,False,False,True,True
"Indian Doctors battling COVID lack PPE, while IPL pays cricketers millions of dollars",True,False,True,True
Illinois  Schools Should Void 4th Quarter Grading and Pass All 2019/2020 Classes,False,False,False,False
Make UNF give us refunds for housing/ dining if we are forced to leave again due to covid,False,False,False,False
Change UT to a Pass/Fail grading system (with a letter grade option) for Spring 2020,False,False,False,False
Front line workers deserve hazard pay from Danbury and New Milford Hospital.,False,False,False,False
Regarding UC Irvine's Decision to Cancel 2020 Commencement,False,False,False,False
"IDPH, Cheerleaders Are Athletes! COVID-19",False,False,False,True
"Stop the spread of COVID-19: Cancel the 7/11/20 Trump rally in Portsmouth, NH",False,False,False,True
CoVid 19 Petition : To gain government support for small businesses in India,False,False,False,True
VTU is planning to conduct Offline exam over online semester - COVID is still rising,False,False,False,False
Demand a Green New Deal to save the planet after Covid-19,False,False,False,False
Protect Pregnant Healthcare Workers & Healthcare System from COVID19,True,False,False,True
Cuomo Close NYC construction during  Covid-19. Save peoples lives,False,False,False,True
"COVID-19 Pandemic: Supplies, Financial Support and Compassion for Humanity",False,False,False,True
Extend IELTS validity by a year following Covid-19 Pandemic,False,False,False,False
Commence Scenario 2 for High Schools and Revise COVID-19 Guidelines in Alberta,True,False,False,True
Petition to PM & FM INDIA: RELIEF FOR INDIAN LOAN BORROWER;EMI HOLIDAY! PLS BAN MORATORIUM,False,False,False,False
Facebook: Don’t stop the music!,False,False,False,False
Extend compassionate use of Remdesivir to health care workers,False,False,False,False
Impose trade sanctions for nations with unsafe bio-security in their (wet) meat markets,False,False,False,False
Lift the ban on alcohol sales in Barbados during the Covid-19 lock-down,False,False,False,False
"Housing Is Health! No Homelessness, No Rent Debt",False,False,False,False
Padma Vibhushan for Dr KK Aggarwal,False,False,False,False
Petition to lower the tuition fees for 2020/2021 sem 1 at Universiti Teknologi Malaysia.,False,False,False,False
MUHS should conduct online examination or Postpone MBBS examinations due to rising COVID,False,False,False,False
Release College Students From Off-Campus Housing Obligations During COVID-19 Pandemic,False,False,False,False
Get competitive swimmers back in the pool in PA!,False,False,False,False
Extend COVID-19 relief packages to temporary visa holders,False,False,False,False
Justice for Nikita Tomar,False,False,False,False
"Allow live meetings, conventions, and tradeshows to operate in Las Vegas at 50% capacity!",True,True,True,True
Protect Chesterfield's Special Education Students!,False,False,False,False
Forgiving rents in the time of lockdown due to Coronavirus,False,False,False,False
Move the Pop-Up Covid Test Centre away from the Old Town!,True,False,True,True
We Won't Leave Anyone In Our Community Behind During COVID-19 Pandemic,False,False,False,True
Tranparency Regarding Keller ISD's Management of COVID-19,False,False,True,True
Protect Orillia During COVID-19,False,False,False,True
Release all ICE Detainees Immediately,False,False,False,False
Unmask Elementary Children Outdoors (and all together).,True,True,True,True
Save Redrow/Crem skatepark,False,False,False,False
Give the elderly the first hour of supermarket trading during Covid-19,False,False,False,True
Close all MESA PUBLIC SCHOOLS because of COVID-19. Protect our Children!,False,False,False,False
#PostponeNEET_JEE,False,False,False,False
Cancel all further exams due to instability caused by COVID-19,False,False,False,False
Governor Hogan: Close preschools to protect childcare workers from the spread of COVID-19,False,False,False,False
Lower the age of breast cancer screening in Scotland - “Better screened than sorry”,False,False,False,False
Open Personal Training Studios During Phase 2,False,False,False,False
Tell Gov. Cuomo: Broadway Deserves a Seat at the Table,False,False,False,False
Covid 19: Repatriación de argentinos y residentes argentinos en el exterior.,False,False,False,False
NIRA to extend eligibility for athletes whose seasons were cut short,False,False,False,False
Protect Essential Autism Care in PA,False,False,False,False
Pass all classes of 2020 second semester,False,False,False,False
Concordia University students asking for the grading system this semester to be PASS/FAIL,False,False,False,False
Postpartum support for mothers in Newfoundland during COVID-19,False,False,False,True
Saskatchewan Needs a Better Back-To-School Plan,False,False,True,True
Petition for NSW Year 12 students to hold Graduation Assemblies and formals,False,False,False,True
"Lecce, DO NOT CHANGE MARCH BREAK AGAIN!",False,False,False,False
Postpone Highschool Spring Sports instead of Cancelling,False,False,False,True
Save Echo Park Lake,False,False,False,False
Proactively protecting the health of SHSU and Huntsville Amid growing concerns of COVID-19,False,False,False,True
Reschedule Rutgers University 2020 Commencement,False,False,False,False
COVID Outbreak: CLOSE DEVONSHIRE MALL,False,False,False,False
Re-opening of ALL Golf Facilities Immediately for ALL GOLFERS,False,False,True,False
Covid-19: give economic hardship relief to the hair & beauty industry – support UK salons,False,True,True,False
"Demand Visa, MasterCard, AMEX & Discover Reduce/Waive Certain Fees during COVID 19",True,False,True,False
Get Nassau County To Reverse The Postponement Of The 2020 Fall Season,False,False,False,False
Unemployment Relief For Independent Workers With Mixed Income Types,False,False,False,False
"""Play On""",False,False,False,False
Allowing athletic competition,False,False,False,True
Manitobans Demand a FAIR Contract for Nurses & Quality Patient Care,False,False,False,True
Close UC Berkeley Campus Due to COVID-19 New Cases in Surrounding Areas,False,False,True,False
COVID-19 Hazard pay for all 1199 SEIU healthcare workers now,False,False,False,False
COVID-19 Pandemic: Reinstate Premium Pay for Essential Employees in the State of Maryland,False,False,False,False
Impeach Michigan Governor Gretchen Whitmer NOW,False,False,False,False
Grace-Graduate final year UG students owing to Covid-19,False,False,False,False
82yr Old Woman Battling Leukemia Needs Urgent Commutation of Sentence,False,False,False,False
Online classes for Universidad europea de valencia (COVID-19 Emergency),False,False,False,False
Sack Dominic Cummings!,False,True,True,False
Support excise parity for Canadian craft distilleries,False,True,False,False
Include Australia's Already Disadvantaged in the COVID-19 Stimulus Supplement,False,False,False,False
CANCEL 2021 METRIC BOARD EXAM DUE TO THE WIDE SPREAD OF COVID 19,False,False,False,False
Make DUT shut down all campuses for an appropriate amount of time should COVID-19 worsen.,False,False,False,False
SAVE FAIRLOP SAILING SCHOOL FROM CLOSURE,False,False,False,True
"Governor Kim Reynolds: Suspend Rent, Mortgage, & Utility Payments During This Crisis",False,False,False,False
Deny Mike Harris the Order of Ontario,False,False,False,False
"Help undocumented immigrants
during the COVID-19 crisis",False,False,False,False
"Governor Andy Beshear: Suspend Rent, Mortgage and Utility payments during the Corona Virus",False,False,False,False
Open Fitness Facilities Premier,False,False,False,False
"Petition for all 2020 parents to be granted $3,000 baby support grant",False,False,False,False
"Stop coronavirus - call for permanent ban on commercial wildlife breeding, markets & trade",False,False,False,False
Release COVID-19 Child Care Data in MA!,False,False,False,True
Shutdown the University of Waterloo campus temporarily due to COVID-19,False,False,False,False
Punëtorët informal duhet të përfitojnë nga paketat e ndihmës financiare COVID-19,False,False,False,False
Pay Petsmart employees Hazard pay due to COVID-19.,False,False,False,False
Hazard Pay for Fred Meyer Employees During the Outbreak of COVID-19,False,False,False,False
Allow Michigan Youth Soccer Players To Return To Play,False,False,True,True
Academic Freeze,False,False,False,False
Stop vigilante Covid-19 roadblocks,False,False,False,False
Canada Should Ban Flights from Europe due to COVID-19,False,False,True,False
Close NBPS after Spring Break due to the outbreak of COVID-19 in Broward county.,False,False,False,False
Close QASMT For 2 Weeks (COVID-19),False,False,False,False
Target: Protect your team and community as Covid-19 surges on.,True,True,False,True
Restrict Maximum Monthy BCHydro Charges During Covid-19 Outbreak,False,False,False,False
Ensure Sir Richard Branson sells private assets before being bailed out by the government.,False,False,False,False
Cancel Lucknow University Exams! Mass promotion of students is an option.,False,False,False,True
Norwich University students to remain off-campus in response to COVID-19,False,False,False,True
COVID-19: Change to The Leaving Cert 2020,False,False,False,False
Personal Protective Equipment (PPE) and COVID-19 Health Care for NYPD Officers,False,False,True,True
Allow ski hills to operate during Ontario lockdown,False,False,False,False
Stonewall Jackson Cemetery Name To Remain The Same,False,False,False,False
Bring the AFL grand final to Perth,False,False,False,False
INTI SHOULD CANCELLING ALL PHYSICAL CLASSES TO REDUCE SPREAD OF COVID-19,False,False,False,True
COVID-19 Support for International Students,False,False,True,False
Gofundme deve eliminare i contributi x  le raccolte COVID nel mondo e donare agli ospedali,False,False,False,False
COVID vaccines for California teachers,False,False,False,False
Corona Virus Kenya: Petition to STOP all flights from CHINA & #COVID-19 hotspots,False,False,False,False
Cancel School for CPS,False,False,False,False
Provide federal financial assistance to renters affected by COVID-19,False,False,False,False
COVID-19: Suspend classes and Encourage online teaching at Coventry University,False,False,False,False
Sénégalais de l'extérieur victimes du COVID-19,False,False,False,False
Demand Congress Provide Free School Meals To Every K-12 Student In America,False,False,False,False
Lower Temple University Fall 2020 Tuition,False,False,False,False
AOTA Needs to Address Murders of Black Men and Women to Support OT's Diverse Community,False,False,False,False
Force Big Chain Supermarkets/Takeaways to Drop Delivery Fees During the Covid-19 Pandemic,False,False,True,False
BAN USE OF CHEMICAL CROWD-CONTROL AGENTS DURING THE COVID-19 PANDEMIC,True,False,False,False
Allow virtual HBUHSD teachers to continue instruction online,False,False,False,False
"Tell Governor Newsom to Release Patricia Wright, A Blind Grandmother with Terminal Cancer",False,False,False,False
"Demand to grant  PR Status to Work permit holders, Refugee Claimants and Int. Students.",False,False,False,False
PLEASE SHUT DOWN and CLEAN Amazon facilities that test positive for COVID-19,True,False,True,False
Please Let Massachusetts Golf,False,False,False,False
Stop Deportation- Mother faces deportation that would take her away from her daughter,False,False,False,True
"The stoppage of Justin Trudeau's ""assault weapons"" ban",True,False,False,False
Allow Businesses and small traders to resume in Mumbai.,False,False,False,True
"With The world facing a Covid-19 pandemic, Unisa exams to change from seat-in to portfolio",False,False,False,False
DSTV should give S​.​A. subscribers a payment break or decrease prices during Covid-19,False,False,False,False
Do not transfer our Municipal Commissioner until Covid is eradicated,False,False,False,False
Cover Covid19 Exposed or Contracted Longshore Workers Under Federal Compensation.,True,False,True,True
"SAY NO to using the Wyndham, Fresh Meadows to House 100 Former Inmates and Sex Offenders!",False,False,False,False
Postpone VTU exams,False,False,False,False
Help convince Inslee and WIAA to allow HS spring sports to resume,False,False,False,False
NZTR: Shifting the two Guineas Group One races north will ruin Cup Week in Christchurch!,False,False,False,False
