text,annotation_73,annotation_74,annotation_75,annotation_76
Pass/Fail Grading Option at Adelphi University in response to COVID-19,False,False,False,False
"Prisoner's in danger of Covid-19. ""Please Help""
#PrisonersLivesMatterToo",False,False,False,False
Arrest Mocha Uson for Publishing False News in her Facebook Page,False,False,False,False
COVID-19: Allow free hospital parking for BC's health care workers.,False,False,False,False
REDUCTION IN SCHOOL FEES DURING COVID-19. Schools to run at no profit no loss till then,False,False,False,False
UW 2020 Commencement,False,False,False,False
Private schools to charge 50% tuition fees for online classes.,False,False,False,False
"Plea for $1,000,000 for COVID-19 Frontline Workers Families",False,False,False,False
Lift covid restrictions on Beauty industry!,False,False,False,False
COVID - Suspend School Until We Have Clarity,False,False,False,False
For NHS senior management to protect workers from COVID-19 as a priority,False,False,False,False
Early release for Hector Jimenez via medical parole or clemency due to COVID-19,False,False,False,False
No mandatory Covid-19 vaccine in Canada,False,False,False,False
Cancelling of HITS Events during COVID pandemic,False,False,False,False
Stop the Suppression and Redirection of Covid-19 Data,False,False,False,False
Keep Community Based Adult Services (CBAS) Available in California,False,False,False,False
"Close, Florida, close the beaches, Gov. DeSantis!",False,False,False,False
Nurses must be exempted from paying tax during covid-19.,False,False,False,False
Pass all SBISD students for the spring semester,False,False,False,False
Please Close Philadelphia Public Schools due to Coronavirus/COVID-19! Safety first!,False,False,False,False
"Support and reward healthcare workers, COVID-19",False,False,False,False
Stop UC Davis From Cutting Financial Aid During a Pandemic,False,False,False,False
Ban face to face teaching at City of Glasgow College with immediate effect - COVID-19,True,True,False,True
SUPPORT FOR SME WORKING DIRECTORS UNDER JOBS SUPPORT SCHEME (JSS),False,False,False,False
COVID-19 Small Business economic hardship,False,False,False,False
Reopen The Spotlight Theatre ASAP,False,False,False,False
Remove mandated bulk-billing from COVID-19 telehealth item numbers.,False,False,False,False
Open Up Private Recreational Motorcycle & ATV Areas In NY,False,False,False,False
Stop Covid-19 Related Dismissals at Glasgow Colleges,False,False,False,False
Proposal to Make Alberta's Diploma Examinations Voluntary,False,False,False,False
"ICMR JRF 2020 ,DBT BET JRF 2020 and GATB 2020 got postponed now",False,False,False,False
Stop the RHS Bridgewater from further culling of roe deer at their site,False,False,False,False
Joe Biden's Candidacy is Failing - We Demand a Stronger Nominee. Democrats: Act Now.,False,False,False,False
Close All Wildlife Trading Markets Globally,False,False,False,False
Lift Restrictions for New Brunswickers Travelling to Nova Scotia,False,False,False,False
We Demand Free Internet for ALL Low-Income Families During COVID-19,False,False,False,False
A Campaign to Protect Dover Forest!,False,False,False,False
Signez la lettre pour le retrait de la proposition de loi sur un ordre des psychologues,False,False,False,False
URGENT CALL - Release Julian Assange from Belmarsh NOW!,False,False,False,False
Amend order to allow JCPD officers to wear BDU's during PANDEMIC!,False,False,False,False
Play Fair - Let Live Music Live,False,False,False,False
Make Covid duty for final MBBS students voluntary,False,False,False,False
Bring back Division III National Championships,False,False,False,False
Lockdown Pakistan to Prevent COVID-19 Transmission,False,False,False,False
Cancel all further assignments and exams due to instability caused by COVID-19,False,False,False,False
Get Washington county closed because of Covid-19,False,False,False,False
Please help the residents of Guildwood Extendicare during Covid Crisis,False,False,False,False
Take back the decision to end the relationship with the Chinese scholars who fund by CSC,False,False,False,False
Stop Transport Canada rescinding covid response that allows you to stay in your vehicle,False,False,False,True
Take Action to End Canada's Blood Donation Ban,False,False,False,False
COVID-19：Request For MPCSD to Close Schools for the Safety of our Community and Children,False,False,False,False
"Stop Con Edison from potentially spreading Covid-19 to its workers, and the NYC public!",False,True,False,False
We study in online mode we want online Semester examination for every university students,False,False,False,False
Enforce State and Local COVID-19 Rules in all California State Employee Workplaces,True,True,False,False
We want the Human rights commission to lay charges of racism against Russell Kruger.,False,False,False,False
Close CCPS schools to limit spread of coronavirus.,False,False,False,False
Keep X-rays for Chiropractors for the health benefit of future patients.,False,False,False,False
Change UAlberta Classes from in person to Online due to COVID-19,False,False,False,False
Animal Charities including Wildlife Rescues deserve government support during Covid-19,False,False,False,False
Stop the relocation of a Sexually Violent Predator to Twentynine Palms!,False,False,False,False
Cancel Rent Payments in Finland for International Students during Covid-19.,False,False,False,False
Demand California Delay Implementing Cuts to Pharmacies During COVID-19 Pandemic,False,False,False,False
Hunts and shoots should not be exempt from 6 person rule + Covid-19 restrictions,True,True,False,True
APPEAL COVID-19/ BEAUTY INDUSTRY,False,False,False,False
Mississippi State University students want the option for classes to be Pass/Fail,False,False,False,False
Tertiary Students of JA Appeal to Reduce Tuition 15-20% & Refund Miscellaneous/ Late Fees.,False,False,False,False
AMPLIACION DE LA BECA CONTINUIDAD DE ESTUDIOS I - II Convocatoria. BECA PRONABEC,False,False,False,False
Petition Sokongan kepada Ketua Pengarah KKM Datuk Dr. Noor Hisham Bin Abdullah,False,False,False,False
Allow EBT recipients to order groceries online during COVID-19 pandemic and beyond.,False,False,False,False
Cancel Alberta Diploma Examinations,False,False,False,False
The beauty industry - financial support & operational clarity from government & insurers,False,False,False,False
Potential treatment for COVID-19 should not harm Canadians living with lupus,False,False,False,False
Save Akron's Last Major Greenspace!,False,False,False,False
Allow Donna Kay Rule to compete in the NFR!,False,False,False,False
Stop classes and encourage online classes to reduce spread of COVID-19 in uniten,False,False,False,False
Hazard Pay for Wal-Mart Associates,False,False,False,False
Demand FDA Approval for Emergency Use of Ivermectin for Covid 19 Treatment,False,False,False,False
NO TO THE DISPLACEMENT OF MARIACHIS AT MARIACHI PLAZA IN BOYLE HEIGHTS!,False,False,False,False
Provide financial support for ALL Sole Traders in Victoria,False,False,False,False
Allow medical schools to proctor board exams to combat scheduling issues due to COVID-19.,False,False,False,False
Let babies travel on their mother's passport into South Africa for Medical Emergencies,False,False,False,False
Pembroke Pines utilities cost increase during COVID-19,False,False,False,False
"Give Children and Families Access to Beaches, Parks and Trails in Hawaii",False,False,False,False
"Save Donderberg , Sauvons l'espace vert du Donderberg à Laeken , Red Donderberg",False,False,False,False
COVID Transparency at BYU,False,False,False,False
Postpone JEE & NEET to the end of 2020,False,False,False,False
Save my dad from ICE's virus-ridden detention centers,False,False,False,False
India needs to change its stance on mental health,False,False,False,False
"No School Re-Opening, Protect Our Children",False,False,False,False
"Covid-19 Minnesota families rent,mortgages, utilities,and monthly Bill's or hardships!",False,False,False,False
Varsity College must decrease their school fees by 35% because of the COVID 19 pandemic,False,False,False,False
Car Dealerships are Non-Essential During COVID-19 and should be be closed!,False,False,False,False
Hazard Pay For The Front Line,False,False,False,False
UAH: Extend a Pass/Fail Option Due to COVID-19,False,False,False,False
Maharashtra CM : Make an announcement in Reduction & Deferment of School Fees !,False,False,False,False
To allow the children of a covid victim to remain in their home.,False,False,False,False
Help convince the SUSD that Students & Teachers Need Leniency in Grading during COVID-19.,False,False,False,False
"Glasgow Life, Reconsider Library Closures",False,False,False,False
Get Classes Moved To Online Due to Corona Virus (Covid-19),False,False,False,False
Release my mother due to COVID-19,False,False,False,False
"Allow venues, stadia, and hotels with Covid Controls in place to operate at capacity",False,True,False,False
Stop insurance providers from rejecting doctor-recommended cancer treatment.,False,False,False,False
"Let's get back golfing, rowing, playing tennis and picnicking again Ontario.",False,False,False,True
Fast food restaurants to print vehicle reg on takeaway packaging to discourage littering.,False,False,False,False
LOVE IS NOT TOURISM,False,False,False,False
#ProtectLibraryWorkers & communities: Don't reopen libraries until it's safe,False,False,False,False
Darden : Financial Relief for COVID-19,False,False,False,False
Close Pepperdine due to the Covid-19 Case in California,False,False,False,False
Keep NM Garden Nurseries Open,False,False,False,False
Stipend increment of Resident doctors who are working tirelessly to fight COVID19 PANDEMIC,False,False,False,False
Please help saving the life of my Father Kidnapped Dr Abbadi in Jordan,False,False,False,False
Hold the Chinese government accountable for COVID-19,False,False,False,False
Suspend school/college session until 2021,False,False,False,False
Keep our children safe and close the schools,False,False,False,False
Ensure Safe Watersports Access to Florida's Waterways during COVID-19 Pandemic,False,True,False,False
Powerful action against climate change by the governments,False,False,False,False
Continue Paying Northeastern Dining Hall Employees for the Next 30 Days,False,False,False,False
Australian Healthcare Workers demand safe Personal Protective Equipment for COVID-19,False,True,False,False
Force private nurseries to charge REDUCED fees during COVID-19 crisis,False,False,False,False
South Dakota High School Pass or Fail students -COVID-19,False,False,False,False
Save Maryland Restaurants,False,False,False,False
Re-Open Motocross Tracks Responsibly,False,False,False,False
Procurement of Covid-19 cure from Madagascar by the South African government.,False,False,False,False
Federal financial relief for restaurant industry — covid-19 pandemic,False,False,False,False
Close Petsmart Services in response to Covid-19 state of emergency,False,False,False,False
Venues should cancel South Padre Island Spring Break events to prevent COVID-19 exposure.,False,False,False,False
United Against COVID-19,False,False,False,False
I want people who are working during the Covid-19 pandemic to receive hazard pay.,False,False,False,False
Strongly Urge All Schools Closure in Edmonton for COVID-19,False,False,False,False
COVID-19 Requesting early release for Georgia work release program residents,False,False,False,False
Re-Open US Consulates for General Visa Appointments (Allowing Foreign Nationals to Travel),False,False,False,False
Close shopping malls  IMMEDIATELY to prevent the spread of COVID-19,False,False,False,False
I want the Covid Testing to be at an affordable price for ALL,False,False,False,False
UAW Local 2192 calls for covid-19 health and safety actions by Oberlin College,True,False,False,False
Allow 2020 Spring Sports to Continue Through the Summer,False,False,False,False
Postpone graduation!!!!!! DO NOT make it virtual,False,False,False,False
Stop Stephanie Alley from Potentially spreading the Coronavirus (CoVid 19 Virus),False,True,False,False
"Every penny counts- In case of death due to Covid, beneficiary to be granted tax exemption",False,False,False,False
Petition AGAINST Del Mar College School of Nursing Holding Back Graduates Due to COVID-19,False,False,False,False
"Student Loan Forgiveness for ""Covid-19"" Frontline Workers",False,False,False,False
Make UKZN shut down all campuses for an appropriate amount of time should COVID-19 worsen.,False,False,False,False
change school district grades from numerical to pass fail for 4th quarter due to covid,False,False,False,False
Hazard Pay For Transit Workers During Covid 10,False,False,False,False
Stand with Heine Brothers' Baristas during COVID-19 Outbreak: Give them the Choice!,False,False,False,False
Creat isolation hotel centers for COVID-19 self-isolation confirms,False,True,False,False
"Stop the barbaric wolf cull & poisoning in NWT, BC and AB",False,False,False,False
Extend JobKeeper For The Travel Industry Beyond March 28,False,False,False,False
Hazard Pay for COVID-19 Essential RI Workers,False,False,False,False
PM Modi: Tell Indian Men to Do an Equal Share of Household Chores in Your Next Speech,False,False,False,False
CONTRA LOS DESPIDOS EN ORANGE. ERE NO.,False,False,False,False
Coronavirus Europe - Let Google Vendor employees to work from home like Google employees,False,False,False,True
Opt-In and Implement AB 626 in Orange County,False,False,False,False
Chandler Unified School District must close schools until Covid-19 no longer is a threat,False,False,False,False
We want the COVID-19 Language Access Act!,False,False,False,False
Partial Reimbursement for University of Connecticut Spring 2020 Semester,False,False,False,False
Free 3 school teachers held in Italian covid centre for 2months. #FF3,False,False,False,False
Support for Farm Transitions and Sustainable Agricultural Practices,False,False,False,False
Demand that Micro-Businesses be priority to financial assistance for US COVID-19 relief!,False,False,False,False
Support Safe Schools for Saskatchewan,False,False,False,False
An Arts Sector-specific Rescue Package to Survive COVID-19 #HeartsForArts2020,False,False,False,False
Stop violence against doctors,False,False,False,False
Luxury Escapes to Honour Refund Policy Amidst COVID-19 Pandemic,False,False,False,False
Esami a distanza garantiti al Politecnico di Milano,False,False,False,True
Bring Thunder Bay District Out Of Lockdown and back into colour code system,False,False,False,False
Make Swiggy accessible with screen readers in Android for Visually Challenged People,False,False,False,False
Help change FL mandated clinical requirements for Nursing students in light of COVID-19,False,False,False,False
PETITION AGAINST PROPOSED CORONATION DRIVE WASTE PROCESSING PLANT,False,False,False,False
Shutdown Imperial county schools,False,False,False,False
Test Kits for CoVid-19 in Every City in the USA,False,False,False,False
Raise Awareness to Defeat COVID-19,False,False,False,False
Mary Seacole is now recognised as a  COVID-19  hospital in England,False,False,False,False
DONIAMO VENTILATORI POLMONARI AGLI OSPEDALI ITALIANI PUBBLICI,False,False,False,False
Housing for Healthcare Workers exposed to COVID-19,False,False,False,False
Student loan forgiveness for those working the front-lines of the COVID-19 pandemic,False,False,False,False
Luton mayor and councillors in breach of lockdown rules to resign,False,True,False,False
"Disinfect the streets, lobbies, transportation and stores everyday",False,False,False,False
In response to Okan University New payment schedule,False,False,False,False
Save 220k Massage Therapist's Careers  Covid-19 Licensed Health Care Economic Hardship,False,False,False,False
Extend COVID-19 Emergency Benefits / Prolonger les prestations d'urgence pour la COVID-19,False,False,False,False
Justice for Benny Davis,False,False,False,False
Demilitarize Walnut Creek Police Response!,False,False,False,False
"Rockford, IL Police Chief Daniel G. O’Shea Must Be Fired",False,False,False,False
URGENT! Irish Government Enact Vegan Law! to Stop COVID-19 & Stop Climate Change!,False,False,False,False
"""COVID-19 Relief"" for our incarcerated loved ones & DE DOC!",False,False,False,False
NO on SB20-163,False,False,False,False
Keep the test,False,False,False,False
"Name MUN's New Core Science Building the ""J. Fitzgerald Building""",False,False,False,False
Smoking Covid,False,False,False,False
"Halt Rent, Mortgage, and Utility Payments During COVID-19 Outbreak",False,False,False,False
#Don'tForgetStudents | #N'OubliezPaslesÉtudiants,False,False,False,False
Help the St. John’s University bowling team go to sectionals!,False,False,False,False
Lift Ban on Riding Road Registered Motorcycles During covid 19,False,False,False,False
Stop Allowing Flights with Covid Infected People to Land in Canada,False,False,False,False
"OPEN LETTER TO THE LEADERS OF THE COUNTRIES AND NATIONS OF THE EARTH

FOR THE POOR",False,False,False,False
Act now to save small businesses & start-ups - CBILS not available to so many...,False,False,False,False
"Support for NY State Licensed, High-Touch Service Professionals During Covid-19.",False,False,False,False
"Postponement of Final examinations for Mithibai College,in regards to Covid-19",False,False,False,False
Rescind Abbott’s Execute Order GA-13: Biased Bail Restrictions during COVID-19,False,False,False,False
"$2,000/month for Each Adult and $1,000/month for Each Child during COVID-19 crisis",False,False,False,False
Approve direct access to COVID-19 rapid screening tests,False,False,False,False
Restrict Northern BC Work Camps to Essential Operations Only - Covid-19,False,True,False,False
No Mandatory COVID-19 Testing For Ohio Athletics ( OHSAA) & Let Spectators In all Games.,False,False,False,False
Shut down all Visalia Unified School District Schools to prevent Corona Virus,False,False,False,False
ALTERNATIVE GRADUATION OPTION FOR CMS SENIORS,False,False,False,False
Protect Hanover community from Wegmans,False,False,False,False
Alberta golf courses should receive an exemption from mandated business closures,False,False,False,False
Petition for Online Teaching in QUB under COVID-19 Threat,False,False,False,False
University and College tuition reduction in Ontario,False,False,False,False
The easing of covid restrictions,False,False,False,False
Restrict Incoming Maui Flights to Slow Spread of COVID-19,False,False,False,False
Urge “shelter in place” order for the state of Utah,False,False,False,False
KKTC GİRNE AMERİKAN ÜNİVERSİTESİ ÖDEMELERİNE İNDİRİM İSTİYORUZ,False,False,False,False
Give NJ Teachers and school staff immediate access to the COVID-19 vaccine,False,False,False,False
Demand Johns Hopkins Protect its Graduate Employees amid COVID-19,False,False,False,False
Re-open unused wards of University Hospital of Hartlepool during Covid 19 pandemic,False,False,False,False
Postponing the JEE MAINS Examination april 2020 due to COVID-19 outbreak,False,False,False,False
Don't let new immigrants fall through the cracks during covid-19.,False,False,False,False
Protect our TWU community from COVID-19 by suspending face-to-face classes and meetings.,False,True,False,True
Urgent Action Needed: Strengthen Ethnic Studies in Stockton Unified School District,False,False,False,False
No More Live Markets - make the difference,False,False,False,False
SAVE THE NORTHCOTE PUBLIC GOLF COURSE,False,False,False,False
