text,annotation_91,annotation_85,annotation_86,annotation_87
Absolutely phenomenal dedication to this story from p… https://t.co/dKfROx1vdi,False,False,False,True
"#Sinovac Biotech #covidvaccine offered by #Chinese city for emergency use costs $60
https://t.co/sh9jzriGic https://t.co/C3jkj6rGzl",True,True,True,True
Where is the FDA press conference to discuss where in the process each of the Vaccine candidates are and how each o… https://t.co/C2jrktM55m,True,True,False,True
"The “CDC will investigate”? The same CDC who fabricated opioid prescribing “guidelines” that have destroyed millions of #chronicpain pts lives? Pts doing well, taking #opioids ‘AS PRESCRIBED’. Rapidly, involuntary tapered or cut-off.  Destabilizing pts. Ruined lives. Suicide.",False,False,False,False
"Tonight is the night! Food Truck Thursday, 5-9pm at Center Lake Park. Live music by Oviedo's own Bailey Callahan, plus 8 different food trucks and blood drive will be here from 4-9pm. Free event, CDC Guidelines for social distancing will be followed. See you soon!",False,False,False,False
"Hey, you love to mention CDC guidelines in HR meetings as a reason to jeopardize everyone's health. What about this guideline? Testing is not exclusive to unvaccinated people, especially when 10,000s of people interact on a daily basis with #DeltaVariant near campuses.",True,True,False,True
"again, stuff like this will continue to happen UNLESS &amp; UNTIL we have a (September 22, 2020; 16:52 HKT) #COVIDVACCINE",True,True,True,True
Blame the cdc.  They put out the ridiculous guidelines,False,False,False,False
"BREAKING! Trump Administration Says VACCINE NOT MANDATORY!!! https://t.co/5gKHubaWXs 

""The COVID… https://t.co/oCl6YKetLe",True,True,True,True
"Food safety tips

#COVID19India #CovidVaccine https://t.co/DwmNZ397RT",True,True,False,True
Russia launches world's first COVID-19 Vaccine. 👏👏👏 #RussianVaccine #Russia #CovidVaccineRace #CovidVaccine,True,True,True,True
"are you listening?
Don't trust and enforce vaccine laws that won't do good for any societ… https://t.co/b5V3hJ5aYQ",True,True,True,True
"Right, and they’re going to have the vaccine ready for the public by Oct. Uh huh, sure Jan. #COVID19 #CovidVaccine… https://t.co/QSIw090Nll",True,True,True,True
"The cdc laid out semi reasonable guidelines but red states have moved on.  Indiana schools appear to be saying, “if you’re sick, come anyway!”   last year they required masks/ negative test to come back if you had symptoms &amp; they accommodated kids/teachers who had to quarantine.",True,False,False,False
#CovidVaccine will never work. ANd has never worked in the past. #VaccineSafety https://t.co/sekHuA1pye,True,True,True,True
There are &gt;200 #CovidVaccine in development. The government is trying their best to make it available at the earlie… https://t.co/HrET7oTrQe,True,True,True,True
If only someone had told our pain that it was never allowed to get any worse.  Isn’t it amazing that pain does not know how to follow #CDCGuidelines.,False,False,False,False
"CDC guidelines were fine, intended for reasonable thinking people. it's just that those who never got vaxxed, and never planned to took off their masks too, because they are inconsiderate and frankly stupid.",False,True,False,False
"Isn't THAT the truth. For those of us who benefitted from pain mngt, we are screwed. And, living in constant and debilitating pain decreases my activity and quality of life. The CDC should revise guidelines.",False,False,False,False
"Los Angeles Sheriff Villanueva doesn’t make public health mandates. Fire and arrest this trump-loving thug now.  ""Forcing the vaccinated and those who already contracted COVID-19 to wear masks indoors is not backed by science and contradicts the CDC guidelines,"" Villanueva said.  https://t.co/75WyoxhdA5",True,True,True,True
I'd rather use the CDC guidelines as my source vs. whatever did or didn't happen with CP3,False,False,False,False
"19 Lakh Jobs and Free Coivd Vaccination- BJP Manifesto for Bihar Elections.
#BiharElections2020 #BiharElections… https://t.co/9D5mJAs1As",True,True,True,True
Worlds first vaccine in Russia given to Putin's daughter #RussianVaccine #CovidVaccine https://t.co/sKzV4ZV74E,True,True,True,True
"No, is bad because even the cdc says wear masks even vaccinated, how can people follow guidelines when they see this 🙁",True,True,True,False
"Oxford’s COVID-19 vaccine COVISHIELD, India’s COVAXIN may be available in India by year-end… https://t.co/wNIt0Dfdho",True,True,True,True
"Check out the #Coronavirus dashboard: Catch up fast 
#COVIDー19 #CovidVaccine 

https://t.co/sqtl5NcSip",True,True,False,True
also doubt that they would stop a 60k trial when adverse event had been in placebo arm. i takes pr… https://t.co/T96Gd5s7Jk,False,True,True,True
The University of Cambridge today confirmed plans to begin trials of a potential new vaccine not only for #COVID19… https://t.co/zJBnh1ikmz,True,True,True,True
"#Trump announced Friday that a #COVIDvaccine will be widely available by April, a timeline his own experts say is u… https://t.co/I5cI82RsjO",True,True,True,True
200K dead isn’t enough for you? You’re gonna release a vaccine prematurely and kill thousands… https://t.co/97uVoRHoCy,True,True,True,True
The National Operation Centre for Prevention of #COVID19 said that nine new COVID-19 patients were found as at toda… https://t.co/oDUo5key26,False,False,False,True
"True, but the CDC is now political &amp; bought. Just like the CDC were told by the teachers union what to list for guidelines. And to think we thought we were following the science. Places look to the CDC for guidance &amp; regulations.",False,False,False,False
CDC Updates Guidelines To Protect Kids From COVID In School. Plus: Vacation TIps : Goats and Soda : NPR  https://t.co/IswymSABfR,False,True,False,True
"Breaking: UO has updated COVID-19 safety regulations in accordance with new CDC and Oregon Health Authority guidelines, relaxing face-covering requirements for fully vaccinated individuals and remove physical distancing requirements. (via Gabriel Tsui) https://t.co/S2Lsd2LAUc",True,True,True,True
Ready to tune in for Day 2 of #TCACC2020! Looking forward to hearing about #COVID &amp; #CovidVaccine update soon… https://t.co/M9U3fQg4VA,True,True,True,True
South Africa was 90% through recruiting people for its first #covidvaccine trial. Then it had to hit the pause butt… https://t.co/MWLCYGGw2b,True,True,True,True
"Its almost as if this were intentional, to accelerate progress towards herd immunity through natural infections w/out any restriction guidelines from the CDC while we still try to vaccinate our population, which makes no sense, we've all been warned about the risk of new variants",True,True,True,True
"Serum Institute to make 200 million doses of Covid vaccine
#SerumInstIndia
#covidvaccine
#COVID19 https://t.co/TWzm7gA0Uy",True,True,True,True
Wheaton parents demand face masks be mandatory in schools regardless of CDC guidelines  https://t.co/uBIem0Xf3x,False,False,False,False
"Hell, even the CDC and WHO have had conflicting guidelines on and off throughout this entire pandemic.",False,False,False,False
"A family came in the restaurant and asked abt the cdc guidelines........ sis u can search up the best snorkeling places, where to hike, the best beaches but u cant stop to read the provided guidelines?",False,False,False,False
"sir, children, pregnant women, health care workers including their families, soldiers - this should… https://t.co/gMokxbc0VL",False,False,False,True
"Certainly practicable (over 16 trusts already do RPE out with “AGP” no supply issues nationally)  And reasonable (given ECDC, CDC , Australian and many more countries guidelines - as well as scientific validity). Increasingly difficult to claim not practical or reasonable.",False,False,False,False
"Why the mask?  Are you not vaccinated, or are you just ignoring the science fo the CDC guidelines?  This shows your ignorance either way.",True,True,False,False
The judge ruled the CDC guidelines can be viewed as recommendations but can’t be enforced after July 18.  https://t.co/hnU9i7dChR,False,False,False,False
"Rep Jennifer Pawlik: ""Sometimes we need to consider others"" She describes a person with health issues who needs others to show the compassion of distancing, masking and following CDC Guidelines. But SB1825 has dangerous requirements for universities. #COVID  #AZLEG  https://t.co/Y3CHZt7VTm",False,False,False,False
had to cancel a hotel today because the person tested positive for COVID-19. They were willing to send over their diagnosis . Sadie the manager still charge a cancellation fee . So yon can travel because your are following CDC guidelines but this hotel does not care,False,False,False,False
"An in-depth tracking review of 200 experimental vaccines aimed at ending the pandemic, a scientific quest moving at… https://t.co/aatinxefFw",True,True,True,True
"people that demand COVID death from the news, who reports about kittens in hats, want 'hard numbers and truths' uhhh  A news channel scientist is qualified to GUESS the weather  CDC reports and guidelines are what you should focus on, go to their website and read",False,False,False,False
CVS to hire thousands of pharmacy techs as it prepares for more Covid-19 cases ... https://t.co/trR1TlxyXj via… https://t.co/FMr0I4clNZ,True,False,False,True
"Agreed. Simply by being directed (or muzzled) by, trump, the FDA and the CDC have lo… https://t.co/vIZYvu9iev",True,False,False,True
Another community violating CDC guidelines by sweeping homeless people. The pandemic is not over so don't force people into dangerously overcrowded shelters.  https://t.co/4U9VG03li7,False,False,False,False
"I’ll continue to follow the CDC guidelines. If they change and suggest fully vaccinated people begin to wear masks again, then that’s what I’ll do.",True,True,True,False
"Covid-19: Oxford vaccine may be the first shot for India
#CovidVaccine https://t.co/XdZ6m4Izhe
Download the TOI app… https://t.co/CJVSOF9Fbb",True,True,True,True
"Current CDC protocol is that if you’ve been exposed but you’re vaccinated, you don’t have to quarantine unless you develop symptoms.  They said they were consulting with CDC and following the guidelines.",True,True,False,True
"#AstraZeneca I hope everyone knows this #vaccine is on halt 
#MediaCircus #CovidVaccine #COVID19India #coronavirus #CoronaUpdatesInIndia",True,True,True,True
".says that CDC guidelines will still be in effect, such as masks for unvaccinated individuals. New York’s state of emergency has been in place since March 2020",True,True,False,False
"Russia registers virus vaccine, Putin's daughter given it https://t.co/8snfP8tsjs #Covidvaccine",True,True,True,True
"Lu Deh and Friends - the Morning Show on August 11, 2020. 

ENG:https://t.co/Lcu9WqFO11
CHN:https://t.co/uZHaIMsvls… https://t.co/43J9oQpFnm",False,False,False,False
"Putin has put in his contribution in putin(g) a stop at virus and believe it's Vladimir.

P.S: Vladimir means great… https://t.co/ALvrqigEQO",True,False,True,True
State officials to adopt new CDC guidelines for mask use in schools  https://t.co/DbqYrAmWKK,False,False,False,False
"This time, there might be a method to the madness. https://t.co/Q26bTcSo42 

#plasmatreatment #COVID19 #COVIDー19 #CovidVaccine",False,True,False,True
"OSHA has issued a new Emergency Temporary Standard (ETS) providing a set of COVID-19 guidelines clearing up confusion from states’ varying directives. The ETS follows CDC guidance on COVID-19 safety, allowing fully vaccinated individuals to go mask-free.  https://t.co/tonn2uceM0",True,True,False,False
LA County sheriff says reinstated #MaskMandate 'not backed by science' “Forcing the vaccinated &amp; those who already contracted #COVID19 to wear #Masks indoors is not backed by science and contradicts the U.S. (CDC) guidelines.”  https://t.co/feCUzFUXis,False,True,False,False
"#CoronavirusVaccine 
Russia becomes first country to register COVID-19 vaccine.
Russia approves first COVID-19 vacc… https://t.co/2Q9LRph4tW",True,True,True,True
‘We are not the world’: CDC director sticks to ‘no masks for vaccinated people’ guidelines in defiance of WHO  https://t.co/vY991PR8fW,True,True,False,True
ETHealthworld | World Health Organization chief Tedros says 184 countries signed up to vaccine facility… https://t.co/oU5bbDQM7O,True,True,False,True
STUDIES SHOW MORPHINE MILLIGRAM EQUIVALENT (MME) USED IN CDC 2016 OPIOID GUIDELINES ARE BOTH BOGUS AND UNSCIENTIFIC: THEY MUST BE REPUDIATED AND WITHDRAWN  1.  https://t.co/EmEj17ze19,True,False,False,False
Conservative Christians calling people who follow CDC guidelines is hilarious since they literally call themselves one of Jesus’s sheep. Literally.,False,False,False,False
#Russia's #CovidVaccine has met more scepticism than applaud among global leaders and health experts. The country's… https://t.co/2sI4xghG01,True,True,True,True
Do you want a zombie outbreak? Because movies tell us this is how you start a zombie outbreak... #CovidVaccine… https://t.co/LD2vRXjUuV,True,True,False,True
"Positive news on #CovidVaccine 

https://t.co/nThED2sffj",True,True,True,True
Sputnik V vaccine could provide a credible option in our fight against COVID-19 in India: Co-chairman of Dr Reddy's… https://t.co/u5JjkHHusu,True,True,True,True
"The public is deeply skeptical about any #coronavirus #vaccine approved before the November election, says new poll… https://t.co/D9lKHIjSha",True,True,True,True
"#WednesdayThoughts 
#CovidVaccine
Let this information sink in while you educate yourself on the upcoming #COVID19… https://t.co/cQqKg0tAAV",True,True,False,True
"Watching#dragracevegas &amp; realizing how much I miss live drag &amp; Vegas!
#DivaLasVegas2021 #CovidVaccine #vacation",True,False,False,True
I wonder how you and other drs feel about the CDC’s near-total silence on delta. When they changed indoor masking guidelines in May I had a terrible feeling about all of this.,False,False,False,False
"The #CDC's 2016 opioids guidelines need a SERIOUS revision. People are literally dying from pain. It's utterly inhumane to be denied these drugs, when so many of us truly need them.",False,False,False,False
This is bad science and bad morals. #CovidVaccine https://t.co/GGYQ1YiJ1x,True,True,True,True
California to require masks in schools despite CDC guidelines - Los Angeles Times  https://t.co/ErPlk1Oxf7,False,False,True,True
"Hi, we are doing our best to remain open to serve our clients while implementing changes within our financial centers to follow CDC and government guidelines. As such, some locations may be either temporarily closed or operating at adjusted hours. ^chris",False,False,False,False
why do you continue to allow Bimbo Bakeries USA to force us to wear these useless masks? BBU says they're following guidelines in their policy. You show me where CDC claims these are helpful against respiratory viruses. Get the #MasksOff our brothers &amp; sisters!,False,False,False,False
Dr. You need to talk to CDC to revise mask guidelines,False,False,False,False
"Couldn't they could keep their fleet at the ports they travel.  Can't the cruise companies determine for themselves what their rules/ regulations will be, if they want to continue using CDC guidelines?",False,False,False,False
You could save a lot of time if you could actually comprehend the CDC guidelines. Maybe have one of your kids explain it to you.,False,False,False,False
"Per federal CDC guidelines, unvaccinated people are responsible for continuing to wear a mask.   Whenever you’re ready, we hope to sing with you soon!",True,True,False,True
"Shouldn't you prepare the topics you agreed on and not the person you debate? If you think you are in the right and have the facts, why does it change anything even crowder debates Ethan about the CDC guidelines or Sam about the same topic?",False,False,False,False
The Supply Chain to Save the World Is Unprepared for a Vaccine  #covidvaccine  https://t.co/bbO2zJu5K9,True,True,True,True
National news on 105.5 WERC: A Charlotte flight bound for the Bahamas was canceled after a group of students from Boston refused to follow CDC guidelines.  https://t.co/o32lOFiEp8,False,False,False,False
"Since the CDC guidelines for mask removal dropped, has been telling everyone we can to continue to #MaskUp. Now with the #DeltaVariant &amp; it's kissing cousins running rampant, we can't be any more resolute in our stance! #ProtectYaNeck   https://t.co/RPD2LK1ZXv",True,False,False,False
I understand that and am overwhelmingly appreciative of your multiple links which I read and studied before posting   But the ncaa rules are the direct opposite of cdc guidelines and should have been updated before the tournament started  https://t.co/MQPDs7dQJ3,False,False,False,False
Deborah Dowell was involved with the previous cdc guidelines.  But Dr Beth Darnell is very pro patient which is a good thing,False,False,False,False
When CDC guidelines magically align with the Teachers Unions political demands. This is no longer about public safety.,False,False,False,False
CDC won’t take blame for companies who force mRNA shot. CDC guidelines do not give employers right to force mRNA shot. It is choice due to FDA still denying approval. If job force shot call CDC &amp; dept of health&amp; call local politicians( get 2nd opinions)NY demo not reliable source,True,False,True,True
Hmm what are the CDC guidelines? If you’re vaccinated you don’t need to wear a mask… duh.,True,True,True,True
"Yet, you say nothing about reimplementing safety guidelines such as mask wearing. Due to your inactions, thousands will become sick and die. Pay no attention to the CDC since they will not back track. They are pushing the responsibilities on state officials. Sad.  https://t.co/q7Ffu9Qbnu",False,False,False,True
US's largest union for registered nurses urges CDC to bring back universal mask guidelines  https://t.co/wPQl63yOXO  https://t.co/veAo1yNCYE,False,False,False,False
"After Sputnik V, Russia approves another Covid-19 vaccine: Putin

#SputnikV #Russia #CovidVaccine 

 https://t.co/XJ1vUIXXCo",True,True,True,True
DeSantis needs to be recalled. But the people of Florida won’t do it. He’s cost people there lives because he didn’t follow CDC guidelines. Then he didn’t want to count the snow birds because the didn’t live in the state year round. How many died????,False,False,False,False
We have all the proof we need. Cases are different at the Supreme Court level as opposed to criminal or monetary civil cases. CPPs have been harmed by the CDC guidelines it doesn't have to be you or anyone in particular the violation of civil rights and liberties apply 2 everyone,False,False,False,False
"Well, like it or not, the Covidiots have ensured, through their lack of precaution an… https://t.co/mwTLdAWj75",False,False,False,True
"In #Australia scientists are testing #CovidVaccine on hamsters. 
In #Russia Vladimir is testing it on his daughter.… https://t.co/KLkFNY9cty",True,True,True,True
"The CDC won't change mask guidelines as the delta variant spreads, the CDC director says  https://t.co/8DN7vrRATl  https://t.co/PCKYTmE1l5",False,False,False,False
"The article said the were following CDC guidelines (which I think are a joke). But I don’t leave the house without a mask and hand sanitizer. But after my daughter got it, I don’t want to leave the house ever!",False,False,False,False
"Zero data of mixing J&amp;J w/ either Pfizer or Moderna (one dose, or two) yet all these expert blue checks are telling people to do it b/c J&amp;J doesn't work. No data on that either released on if it's even safe. Most people get turned away due 2 CDC guidelines against it.",True,True,True,False
"#OxfordUniversity Pledged to Donate Rights to Their #COVIDVaccine, Then Urged on by the #GatesFoundation Sold Them… https://t.co/DMueWQP3un",True,False,True,True
"Because the APA conflated addiction with Dependence. CDC further conflated this in guidelines and training modules for Prescribers. I read a module the other day referring to ""cravings"" during opioid tapers.",False,False,False,False
"Ugh...got email for camp next week saying: “We are following CDC and state (WA) guidelines...” Goes on to say masks are required at all times for all campers, and for caregivers during pick up and drop off, regardless of vax status. How is this following guidelines? I give up.",False,False,False,False
According to CDC guidelines if they’re all vaccinated masks are not needed and it’s not a commercial plane.,True,True,False,False
"Trump 2020 🇺🇸
#MAGA #KeepAmericaGreat2020 #Trump #usa #VoteRed2020 #Trump2020 #ChineseVirus #COVID19 #antifa… https://t.co/bKZmVeHP5O",True,False,False,False
"Glad he is deciding to throw a party outdoors, instead of inside, per cdc guidelines",False,False,False,False
I see far too many people on the right saying they will take the 'Trump vaccine' just to stick it to the left. This… https://t.co/1vzzy98KFe,True,True,True,True
"A Tampa federal judge gave a win to Florida and Governor Ron DeSantis, Friday, tossing out COVID-19 Centers for Disease Control (CDC) cruise ship guidelines, which the State of Florida argued were effectively banning cruises from running.   https://t.co/IbzEUi1bK4",False,False,False,False
"I’m double vaccinated as instructed by President Biden and advised by Mayor Adler to not have to wear a mask according to CDC guidelines. Close your shop if you’re worried. Sincerely, a paying customer.",True,True,True,True
From a friend's facebook wall #coronavirus #pandemic #vaccinedevelopment #COVID19 #CovidVaccine https://t.co/ehZzZvWEIS,True,True,False,True
"Non seulement les tests ne sont pas fiables, mais en plus les guidelines du CDC définissent des critères de positivité covid différents selon qu’on soit injecté ou non, de façon à réduire les positifs post injection.",False,True,False,False
Let’s ensure that we properly design the #covidvaccine end-to-end #supplychain including the local and internationa… https://t.co/DbepsMoVhE,True,True,True,True
I’m fine with wearing masks no problem at all as far as I’m concerned! I would never take a risky ass #CovidVaccine… https://t.co/3ELlfwJU1l,False,True,True,True
"#CovidVaccine
Watch Fake or not on Flipkart video and win surprise rewards
https://t.co/VGhNUHMs1o",True,True,False,True
"What the what....

#PopeFrancis #COVID19 #coronavirus #covidvaccine #coronavirusvaccine 

https://t.co/FhKhgDjCga",True,True,True,True
"What will life look like after a COVID vaccine is distributed?
https://t.co/LEgkNmS6G8
#CovidVaccine",True,True,True,True
REGARDING CDC GUIDELINES MEETING TOMORROW.  YOU CAN ATTEND BY WEBINAR OR PHONE.    YOU CAN SIGN UP AT THIS LINK: ncipcbsc,False,False,False,False
.Using us as guinea pigs.  Will Morrison etc get the jab?  Trials are held over years to see if th… https://t.co/pOdcO6JyoI,True,False,False,True
ETHealthworld | Pfizer is on track to be first to find out if its Covid vaccine works #CovidVaccine #Vaccine… https://t.co/HBEvoXXcFv,True,True,True,True
"With you here 100%.   And also I agree with Dr. Feigl-Ding on a lot of stuff, including that the relaxed guidelines never ever should've happened.  The CDC got masks wrong TWICE now. They need to rectify the problem.",False,False,False,False
$ENZC ENZOLYTICS NEWS BIO TECH MERGER . FUNDING FOR SARS 2 #COVIDVACCINE HIV VACCINE TRIALS ON CHIMPS #STOCKS… https://t.co/YetlwBmlHD,True,True,False,True
" I have a Glycol allergy which is contained in the Moderna &amp; Pfizer as PEG2000. Even the CDC issued a warning for Glycol allergies. Many people with certain health conditions can’t get it either. I follow CDC COVID guidelines: Mask, distanced, avoid people.",True,True,True,False
Picture speaks ... COVID-19 &amp; California Fires..! What’s happening to 2020 ??  #PrayforCalifornia #prayforcorona… https://t.co/7RQVAoPIlN,True,False,False,False
We hope you can Join Us Tomorrow for  In- Person Service at 10am PST.   CDC &amp; SF Guidelines will be observed. Masks will be required!!   We will still have our service Virtually!! We look forward to seeing you!! #welcome #back #service  https://t.co/N2BjTXwf4i,False,False,False,False
"Feel and see the difference.  We are excited to again open up our beautiful campus to visitors from all states, in accordance with CDC and Massachusetts COVID guidelines. Register for your visit:  Undergrad visit ➡️  https://t.co/WpKl88wXaE Grad visit ➡️  https://t.co/egQsWOpcu0  https://t.co/bXXY8g4P4d",False,False,False,False
‘We are not the world’: CDC director sticks to ‘no masks for vaccinated people’ guidelines in defiance of WHO  https://t.co/d60LCNS2uh  https://t.co/sFytzLQawB,True,True,False,True
"I don't consent.
#Mandatory #CovidVaccine #Covid_19 https://t.co/lShBLlVQ58",True,True,True,True
"A child passed out folks. Per CDC guidelines: ""Opt for an activity that does not require using mouth guards or helmets. Wearing a mask with these types of protective equipment is not safe if it makes it hard to breathe."" Sparring requires helmet and mouth guard. Remove masks NOW.",False,False,False,False
"No matter what your government says you can mask up, keep your distance and wash your hands. That's what we did/are doing in a stupid state, Florida where the governor abandoned CDC guidelines early on. Use your own common sense and keep yourselves safe.",False,True,False,False
And as to why Vandy players weren't contact traced...NCAA and CDC guidelines state within 6 feet for more than 15 consecutive minutes.  Vandy players were not exposed for that length of time on the field.,False,False,False,False
told me in an interview that the virus will burn itself out by December! I am totally keeping my hopes o… https://t.co/lCltZj1O5g,False,False,False,True
"""This is quite normal. I'm confident that the trials are being conducted safely,"" said virologist Dr Shahid Jameel… https://t.co/lX2Otfsi3u",False,True,False,True
"How can a political party politicise vaccine !!!!

Sick !

It should be free but it should not be in political mani… https://t.co/N8mtOZy0g4",True,True,True,True
"We never removed our mask mandate. So, I’m wearing masks *still* in grocery stores. Our governor (US Virgin Islands) knew unvaccinated people wouldn’t all stay masked up after CDC changed their guidelines. 🇻🇮",True,True,False,False
"Someone from Moscow developed first corona vaccine.

 Meanwhile Putin to carryminati. #RussianVaccine #carryminati… https://t.co/QNAcNDlQO4",True,True,True,True
"#ScottyTheSaviour not only makes shit up, he lies. Various transcripts show that #ScottyFromMarketing strongly indi… https://t.co/Sck3bHpDfl",False,False,False,True
"#CovidVaccine she was on the side of the children 

RIP SCOTUS' Ruth Bader Ginsburg  https://t.co/ic9NWmSoxa",True,True,False,True
"World's First Registered Russian Vaccine Against COVID-19 Presented to Defence Ministers of SCO, CIS, CSTO &amp; Republ… https://t.co/q2kxr9Ofna",True,True,True,True
"According to Wong late on Friday, details of the vaccine used on 48 employees of Ramu Nico on the 10th of August in… https://t.co/60on1xtFyD",True,True,True,True
"Status of Development of COVID Vaccine in India I Headline8 

#Covid_19 #CovidVaccine… https://t.co/3hrOuFhAVS",True,True,True,True
"Sadly, it’s the story for tons of chronic pain patients since they passed the 2016 CDC guidelines and went after healthcare professionals",False,False,False,False
"https://t.co/ciXQdy7uvv

$VIR positive research.

$MRNA $NVAX $BNTX $ALNY $CVAC $EBS $SRNE $ADPT $ATRA $VXRT $VBIV… https://t.co/Qae0eII1FT",False,False,False,False
"Please don't put tracking nano-bots in our Covid-19 vaccine! 
-
Put it in our flu vaccine.
.
.
.
.
#CovidVaccine… https://t.co/zMRPhejLyt",True,True,True,True
"Flash Flash Flash

#COVID19
#CovidVaccine https://t.co/VNGrNJAYGv",True,True,False,True
"The CDC has done nothing but bungle the response to the pandemic. I don't trust any of their guidelines except for maintaining a 6 foot distance between you and the nearest person. Everything else, like after your second shot you can stop wearing masks I disregard.",False,True,False,False
This will be exceptionally interesting to follow! #CovidVaccine https://t.co/mzksMD1yJ7,True,True,True,True
