text,annotation_72,annotation_74,annotation_76,annotation_71
"How about the over 6,000 reported dead from adverse reaction to the jab? Do those live not matter?  This is also only estimated to be 1% of death being reported due to CDC guidelines on reporting events with is a short time after shot. Yet we know more died past the CDC timeline  https://t.co/oAGGAKed9Q",False,False,False,False
"Wande Alimi from Africa CDC: AMR affects treatment of TB, malaria, HIV, cholera &amp; other conditions: often guidelines for AMS don't reflect African context: African CDC &amp; partners have developed treatment guidelines for common conditions seen #CwPAMS.  https://t.co/ngvXVsxOLP",False,True,False,False
"PM Oli: New #CovidVaccine should be called #NepaliVaccine not #RussianVaccine 
We will raise the issue in UN?

#CoronavirusVaccine",False,False,False,False
The CDC is leaving it up to local officials to set mask-wearing guidelines as the highly contagious delta variant spreads in areas with low vaccination rates.  https://t.co/WZy2M4ThaG,False,False,True,True
"😂🤣 schools will reopen for in person instruction, even if schools can’t meet CDC guidelines for public health and safety",False,False,True,False
https://t.co/iYx1mBoY0N thank the volunteers #coronavirus #CovidVaccine #Coronaindia,False,False,False,False
"""We’re not going to have enough #COVID19 vaccines for everyone at the same time. There need to be clear and open di… https://t.co/dyYOOb1adl",False,False,False,False
"RCA trials is seeking adult participants, ages 55 and older, to take part in our #Covid-19 vaccine clinical study.… https://t.co/Q8xmAVnZMj",False,False,False,False
"Check out HealthSense Nano-Cure FS 550 Medical #FacialSteamer Inhaler Vaporizer for Face, Nose, Cold, Cough &amp; Sinus… https://t.co/fnEpAuaSCL",True,False,False,False
"COVID-19 Vaccine From Russia Makes a New Hope
https://t.co/DfoL3v1V37

#RussianVaccine #CovidVaccine #COVIDー19… https://t.co/xolh33F4EI",False,False,False,False
"""Perhaps a vaccine will need to be repeated every year, or within two or three years. It seems clear though that we… https://t.co/7foyKT0ZEF",False,False,False,False
Did they break the CDC guidelines??? They were all vaccinated on a private chartered jet.,False,True,False,False
The CDC says you should not get tested if you are fully vaccinated and don’t have symptoms. Could have been the dead virus. I wonder why your providers advised you to go against CDC testing guidelines?,False,False,False,False
"Well done Russia .
#vaccine  #vaccines  #CoronavirusVaccine  #Corona  #COVID19  #CoronavirusVaccine  #CovidVaccine… https://t.co/j3J4LF6izA",False,False,False,False
"Good to see GB high on this list, but some worrying neighbours #CovidVaccine https://t.co/66ZPK9nLP0",False,True,False,False
"We need to fight against, as Bobby Kennedy Jr. says ""Bill Gates’ “bio-security agenda, the rise of the authoritaria… https://t.co/rcA5N5ogWq",False,False,False,False
"""Forcing the vaccinated and those who already contracted COVID-19 to wear masks indoors is not backed by science and contradicts the U.S. Centers for Disease Control and Prevention (CDC) guidelines,"" Villanueva said in a statement",True,True,True,False
"I did this 😭😭😭

Sorry Putin 😭 #CovidVaccine https://t.co/whUiNSFWx6",False,False,False,False
#AstraZeneca shares turn negative after Brazilian health authority says volunteer in #CovidVaccine  study dies https://t.co/R1UAsAqW59,False,False,False,False
The New York Times is reporting that a study volunteer in the U.K. developed transverse myelitis. #COVIDVaccine… https://t.co/Clbuzx81fu,False,False,False,False
It makes me mad as hell it is the people who didn’t get vaccinated and were supposed to continue to follow the CDC guidelines who didn’t give a rat’s ass about it and have caused this recent surge in new cases. Honor system?,False,True,False,False
Today’s meeting FDA Center for Biologics Evaluation and Research meeting with top medical/scientific research exper… https://t.co/4cYEKSjOas,True,False,False,False
"Russia found #CovidVaccine 
meanwhile..everyone👇 😜 https://t.co/HOmV9zSaZV",False,False,False,False
"Thank you Vlamadir Putin for the vaccine.😉🤭
#CovidVaccine #justforgag https://t.co/Hr2aGDefHW",False,False,False,False
"#CovidVaccine manufacture must provide good jobs and medicine security, says #Covid_19  | IndustriAL… https://t.co/Rrmku0mI4W",False,False,False,False
In as far as a #CovidVaccine is concerned the majority of Americans are not going to touch one emanatin… https://t.co/5XJGLTg7ns,False,False,False,False
NO TO #COVIDVACCINE hyped up #plandemic scam by global elites #BillGatesBioterrorist… https://t.co/SyQx1XiCBR,False,False,False,False
"1/ This is exactly my question. I know a lot of us are ""hoping""-but is there ANY basis for it? I just CONTINUE to see things getting worse &amp; worse. The expanded CDC Guidelines due late 2022 are only going to further the agenda. Not sure if there is ANY way back once those pass...",False,True,False,False
"Two passengers on the Celebrity Millennium cruise ship tested positive for COVID-19. The ship had “fully vaccinated crew and guests” and followed CDC guidelines, according to Royal Caribbean Group.  https://t.co/lpQnhv0j4M  https://t.co/wHVGIcqK5l",True,False,False,False
"Is it good?

It’s tested on 76 volunteers; phase 3 trials not done. A ‘good’ vaccine is tested on 20,000-30,000 vol… https://t.co/fFqMYTemqS",False,False,False,False
"After longtime Finley a good news 
https://t.co/Qj2M4Vh9VU

#FoxNews 
#CovidVaccine 
#COVIDー19 
#COVID 
#CovidHoax… https://t.co/2nIFqby9Eg",False,False,False,False
"CDC guidelines haven’t changed, even with delta variant they have not recommended that vaccinated people wear a mask. If you’re vaccinated you do not need to wear a mask. If you get sick and are not vaccinated, at this point, in LA, that’s on you alone.",True,True,True,True
Why I would take a #vaccine rushed and bullied to be ready a day or 2 before an election? #GeraldFord already tried… https://t.co/WZAUQnbaWQ,False,False,False,False
Common Sense. We have to be careful with Covid-19 variances. #CDC Guidelines and #Vaccination continuation are our first defense at this point.   We should stay away from cynicism and rely on scientific data rather than gossip and myth.#US,False,False,False,False
put States &amp; businesses in compromised position deciding if they should enforce mask guidelines that appear opposite of   We expected so much more from a public health official. Millions of American cancer patients depending on “honesty policy” 😷,True,True,True,True
CDC Issues New School Mask Guidelines  https://t.co/aFROkC6FVb,True,True,True,True
The #Trump administration considers the strategy of  #HerdImmunity &amp; also fast-tracking a #CovidVaccine - Dr.… https://t.co/pF0pH0EruJ,False,False,False,False
"#CoronaVirusUpdates :

#WorldBank announces $12bn plan for poor countries to buy #CovidVaccine 

#Kerala reports si… https://t.co/jqlWwHp91U",False,False,False,False
"I had a quick breakfast of an egg and ham croissant, grabbed a coffee, and carefully boarded the popular California Zephyr through the increasingly heavy snowfall, loaded with as many passengers as the CDC guidelines would allow.",True,True,True,False
"Here is my latest video about 8 things you should know about #COVIDー19 #vaccines by #WHO

https://t.co/VXrdoHBmNK
👆… https://t.co/r761nqAor9",False,False,False,False
"Not really, I graduated from highschool last month and follow guidelines of the CDC. Do you work for the CDC?",False,True,False,False
CDC guidelines: Vaccinated students can go maskless - The Washington Post  So they changed they minds.  AGAIN  https://t.co/noSLgS8Ywf,True,True,True,True
"I'm tired of studying online T^T
hurry up and go covid 19😓
#CovidVaccine",False,False,False,False
"I don’t recall seeing this kind of analysis or explanation from the CDC or other groups when they issue new guidelines for schools. It’s always just “Cases going up, better do X”.",False,True,False,False
The #disgraceful media repeated undermined a #covidvaccine by labeling it Political if approved prior to #election… https://t.co/tMcjjerZGX,False,False,False,False
"Exqueeze me?  Anyone who got the Trudeau Special got shafted. The USA will not welcome Canadians. The CDC and WHO guidelines does not endorse AZ/mNRA. NACI went rogue on this decision.NACI told Canadians ""take the first shot available"" ""Travel won't be a problem"" IT IS A PROBLEM",False,False,False,False
No they are not in violation.  Take some time to educate yourself.  Its called a Private Conveyance and is exempt from CDC guidelines.,False,True,True,False
ETHealthworld | Vaccine storage demands could leave 3B people in virus cold #CovidVaccine #UNICEF #Coronavirus… https://t.co/Ipg1ppbLK3,False,False,False,False
"#covidvaccine stocks gaining traction again as we run into 1st phase III trial read-outs. 

$NVAX $BNTX $MRNA $VXRT $INO $CVAC $ABUS",False,False,False,False
"World's first Corona vaccine was announced by Russian President #VladmirPuti, and it's given to one of his daughter… https://t.co/UE94IIMV0R",False,False,False,False
The #CDC tells state public health officials to prepare to distribute a potential #Covidvaccine as soon as late Oct… https://t.co/ijDDPjIrBO,False,False,False,False
"What a way to wake up 
#WHO says no #COVIDvaccine until mid 2021 
White House predicts 410K dead in US by January 2021",False,False,False,False
Pharma supply chains start planning for Covid-19 vaccine surge https://t.co/wm2QwnV6Ml #supplychain #logistics… https://t.co/mB0dBzkwlB,False,False,False,False
Week 3 Covid swab done and posted ✅ .. i wonder if i’ll eventually be able to do them without gagging terribly 🤷‍♀️… https://t.co/XeEGAQHXJy,False,False,False,False
"Covid-19 vaccine Sputnik V yet to complete advanced trials review WHO, however Russia started production… https://t.co/kmADwT4GKj",False,False,False,False
"world's 15 manufacturers of
#CovidVaccine talking to PH🤪
#PHbukoNews 🌴
1 #2020SeptPH🌴m6 w1 D171
-Indonesia mfg 250M… https://t.co/bP7fCLJvsM",False,False,False,False
"That's totally your decision, but you can't really blame the state for aligning with the CDC. The state even waited one month to implement the CDC guidelines. At this point, there's only so much you can do when people don't listen. They can't force people to get vaccinated.",False,False,False,False
"Vaccine caused spinal damage. 

Vaccines ARE the answer but they MUST be safe. 

#Covid19UK #coronavirusuk… https://t.co/HvvhHlrJeJ",False,False,False,False
"I think it is more likely that Trump is Hitler, than Don Lemon is from Earth. 👽#donlemon #donlemonisanalien… https://t.co/awSW4tm9wA",False,False,False,False
Prime Minister  is fast becoming a true expert in talking out of both sides of his mouth when it c… https://t.co/UGIGw5k6LS,False,True,False,False
"In a time when each and every nations across the world are in the race to find out the vaccine for Covid-19, this i… https://t.co/DpYIDAW8gQ",False,False,False,False
Me! Still getting used to the new CDC guidelines. I walked into a microbrewery in Staten Island a couple of days ago to get a sixer to go and I was the only one wearing a mask.,True,True,True,True
And instead of scaring J&amp;J users w/ hints of lower efficiency data (and frustrating them when they're turned away b/c of CDC guidelines across the country) do something that actually HELPS us. Efficiency as low as 40%. What? Where? When? Which study?,False,False,False,False
"Why #antibodies may not be the key to beating #coronavirus 
https://t.co/WpkpxL4LQ8
#COVID19 #covid #CovidVaccine… https://t.co/iOm8WkwvwT",False,False,False,False
Apparently #China may have a #covidvaccine in November...we'll see.,False,False,False,False
Antibody therapies could be a bridge to a #coronavirus vaccine — but will the world benefit?… https://t.co/ILnewcSfes,False,False,False,True
"Vaccinated teachers and students don't need to wear masks inside school buildings, the CDC said Friday. Read the new guidelines here.  https://t.co/4XBRP5CbyF",True,True,True,True
What I find most surprising/upsetting/frustrating is that after a year of following CDC guidelines like dedicated disciples NOW people wanna go against them .. why? How does anyone make huge a dramatic shift from “following science” to “do this cus I say so”,False,True,False,False
#1 they were warned by a very experienced group of pain researchers and specialists (IPRCC) #2 They admittedly didn’t have evidence to back up the cdc guidelines.  #3 They totally ignored COIs.  #4 They were influenced by recovery non-profits to rush the guidelines through.,False,True,False,False
You’re mistaken. The confusion you’re having is that the CDC have set guidelines for sending samples for whole genome sequencing. This has no bearing on test results.,False,False,False,False
Totally agree with on Russia going for broke with the #CovidVaccine announcement. It is downright stupid &amp; u… https://t.co/ohig4rawYH,False,False,False,False
"Breaking 
Putin announced that Russia approved a COVID-19 vaccine — and gave it to his daughter 
#COVID19… https://t.co/rYyb7tKEE5",False,False,False,False
Norwegian Cruise Line and Princess Cruise Line are denying passengers who received mixed doses of AstraZeneca and Moderna/Pfizer.  They base this on the CDC guidelines.  Which means you likely can't travel into the USA as they follow CDC guidelines as well.  WTH?!,False,True,False,False
"here's your chance to to be heard the CDC is changing opiate prescription guidelines  If you wish to provide a written public comment, you may do so by emailing ncipcbscon or before July 23, 2021.  All written comments will be included as part of the CDC meeting minutes.",False,False,False,False
"Need I say more?..

#Covid19UK #CovidVaccine #BorisJohnson #SaturdayThoughts https://t.co/sGrA63WLeD",False,False,False,False
"2015 STUDY UNDERMINES THE UNSCIENTIFIC DATA OF CDC OPIOID PRESCRIPTION GUIDELINES, AND BOGUS TARGETTING OF DOCTORS, PHARMACISTS EXPOSING RACIAL BIAS IN PAIN ASSESSMENT AND TREATMENT RECOMMENDATIONS,    https://t.co/iIKz7nnyTv",False,False,False,False
"Hello, we continue to follow CDC guidelines which state to stay six feet apart. ^You can check at  https://t.co/EyOa8lGFu7 for COVID-19updates.  ^TBJ",True,True,False,True
What to know about CDC guidelines on vaccinated travel  https://t.co/im0Rj5AaPK,True,False,False,False
Russian covid vaccine works best when taken with vodka.#CovidVaccine,False,False,False,False
"Good News! Russia finally developed the first Covid-19 vaccine

https://t.co/ObdwQ2DbvS

#GoodNews #RussianVaccine… https://t.co/KR2CS0ojHZ",False,False,False,False
no i don’t. We know for a fact that those democrats have gotten the vaccine while republicans refuse to because of conspiracy theories. CDC guidelines have changed,False,False,False,False
"The CDC does have different guidelines for mask use in school, they only recommend it for unvaccinated people.  This isn't the first time that the CDC and AAP have different recommendations with regards to COVID.",True,True,True,True
Unprecedented virtual #UNGA in times of #COVID19.   See attached what #GlobalGoals High-level Meetings to expect in… https://t.co/Vcw0bpd7Eh,True,False,False,True
"They think the CDC guidelines are a chance to push that liberal science stuff on them, also that it’s wrong with no proof that it is. The Asian countries were wearing masks before us. If anything, be mad at the CDC about that. They do this on climate change as well.",True,True,True,True
"Fact: CDC put out no care guidelines other than vaccs. Fact: the death rate is almost nonexistent in &lt;40. Fact: there have been vaccine complications for some. Fact: forcing medical treatment is very 1940s Germany.  Fact: no care + ""wait for the vacc"" = Pfizer 1Q profit +3.2B  🤷‍♂️",False,False,False,False
"This statement flies in the face of the CDC guidelines. If I gave a bleep about you, I would report you to Twitter and notify the Whitehouse for fake news killing people.",True,False,False,False
"I will not receive any #COVIDVaccine until #DrFauci does 😉 #TrumpVirusDeathToll193K
#Biden2020 #VoteBlue",False,False,False,False
"#COVID19 #CovidVaccine #Russia
When the covid vaccine is successfully made in Russia
Le Putin to Carryminati: https://t.co/8b9oi440H6",False,False,False,False
"It’s funny #KillerCuomo wantsa committee over #CovidVaccine he doesn’t trust the FDA  or Federal Government, but be… https://t.co/H84sACKrig",False,False,False,False
There is no reason LA County should not remain aligned with the state in its policies. This change is unnecessary and contradicts current CDC guidelines.,False,True,False,False
We begged to open schools with recommended mitigation bc we knew our children’s health was declining ! we knew this would have a huge impact on them for their entire lifetime.    You ignored guidelines July 2020    https://t.co/jwTB8DHksX,False,True,False,False
"Russia’s First batch of Coronavirus Vaccine is ready
#Russia has #announced its #victory with the #vaccine for… https://t.co/lDlFnyAEtV",False,False,False,False
Randi Weingarten wrote CDC guidelines to keep schools closed. She isn't a doctor.   She's the last person to be speaking for the Teacher's Union.,False,False,False,False
"I got mine today, as well. Keeping America safer, one bicep at a time. #FluShot #CovidVaccine",False,False,False,False
"#Trials Of #OxfordVaccine ""Paused"" After Unexpected Illness In Volunteer

Read the entire #article here -… https://t.co/x1mSkpy2to",False,False,False,False
A good read about India's crucial role in saving the world from this pandemic and lot more about ..how inevitable a… https://t.co/pBD0eu2WgS,False,False,False,False
The #AstraZeneca trial is back on in the UK - but what does that mean for the #covidvaccine in other countries? Fin… https://t.co/lpwdXzcUu9,False,False,False,False
Please Humans.  DO NOT drink the Trump Kool Aid.  Wait until a vaccine has been fully tested and vetted by qualifie… https://t.co/qyuA4MdVbT,False,False,False,False
"I'm glad to see that despite all the pressure, AZ is proceeding with an abundance of caution. Demonstrated safety w… https://t.co/Vs0uuxOvrG",False,False,False,False
"Translation:

“I’ll waste a lot of time. 

I’ll start by calling “goalpost moving” 
Dr. Fauci, 

Refuse t… https://t.co/UGSDEVMFQy",False,False,False,False
"(📢) UNITED STATES: NEW DAILY COVID-19 CASES  7/4: 12,575 7/5: 12,163 7/6: 15,325 7/7: 19,714 7/8: 24,473 7/9: 26,860*  *An hour of counting left.  The Delta variant isn't screwing around. If you haven't done so already, get vaccinated. Follow CDC guidelines for conduct indoors.",True,False,False,False
If they do care it's too late. I am really disappointed in the CDC's new mask guidelines. How could it be so unaware of the consequences? It's frightening to me the percentage of unmasked people indoors.   https://t.co/iT6XgCP2WQ,True,True,True,True
Pfizer #CovidVaccine may be ready by end of October if every goes well and no glitches.  https://t.co/xHxWey2nAR,False,False,False,False
All who failed to bring a clarity on #CovidVaccine are now questioning for making it clear that the Vacc… https://t.co/9lZLKaEKLH,False,False,False,False
"‘Federal judge strikes down CDC's 'authoritarian' COVID-19 #CruiseShip rules, comparing it to a nationwide ban on sex because STDs exist’  “Judge Steven D. #Merryday's ruling means the CDC'S conditional sailing orders will become ‘non-binding’ guidelines”   https://t.co/EaDIrmlIgT",False,True,False,False
"No guarantee any Covid vaccine in development will work: says WHO 
#COVID19
#CovidVaccine… https://t.co/hClw1dADkg",False,False,False,False
"You can watch Together Unlocked! live from 3pm with live captions streamed beneath, or watch on YouTube to join in… https://t.co/PRxXx8HSYI",False,False,False,False
"New #plague #treatment guidelines (thread)! The have published updated guidance since the last guidelines in 2000. After conducting a systematic review, they have recommended a number of updates, including:   https://t.co/SR9UxtgFQb",False,True,False,False
"Local medical centers in the Bay Area, SF are recruiting to test if #vaccine works.  Would you want to sign up as… https://t.co/bTuLHcgdLb",False,False,False,False
"They say there will be a #CovidVaccine by Election Day. Oh, hell no! That’s way too fast. Too obvious that tRump is… https://t.co/zZ3cypQRZb",False,False,False,False
"Maybe if he had to dig the graves himself, he might start to care. 

Who are we kidding? All he’d care about would… https://t.co/3lW0OE5CO0",False,False,False,False
"The CDC put educators all over the country in a bad spot. How much classroom time will be spent figuring out which kids need to be masked? And of course in AZ, there's nothing schools can do to enforce CDC guidelines at all.",True,True,True,True
Really? Has the Indian government planned for cost of inoculating 1.4 Billion Indians? Why does the PM mislead?… https://t.co/MMU5asudSs,False,False,False,False
"So he gets all upset about Bleach being referenced to as a disinfectant, even though it is a common disinfectant and part of the CDC Guidelines, yet wants to believe that trump meant chlorine dioxide, which was not even discussed.",False,True,False,False
"BREAKING
Russia released the world's first #CovidVaccine.
President #ValdimiraPutin says, Russian Ministry of Healt… https://t.co/At4sTzQHYX",False,False,False,False
Senator.  What do CDC guidelines say about a group of people who have been vaccinated sitting without social distancing and masks?  Oh I'm sorry.  You haven't finished reading the constitution yet?  I'll wait and then you can tell us which of your colleagues should resign.,True,False,True,True
#ScottyFromMarketing boasting about #NoJabNoPlay today while announcing a non existant deal with #AstraZeneca for a… https://t.co/BfYccozbQq,False,False,False,False
"Great news for ⁦and #globalhealth , but we will need to also focus on HOW we will deliver this #CovidVaccine!!… https://t.co/CURY2K7xnj",False,False,False,False
An Oxford COVID-19 vaccine is slated for early 2021 and a UQ version is on track for midyear. Australian government… https://t.co/IZIv49kpgs,False,False,False,False
"""Breaking news, due to Covid19 this year Jihadi won't get 72 virgins in Jannat...#SocialDistancing 
Instead, they w… https://t.co/PRwiOjb68W",True,True,False,True
"EpochTimesさんからRT:　“Forcing the vaccinated…to wear masks indoors is not backed by science and contradicts the [CDC] guidelines,” Villa…  https://t.co/dLoyhI24ff　　07月19日5時07分台のニュースでした",True,True,True,True
"CDC guidelines have changed, but personal space remains the same 😷✋🏾...  Watch the video for my latest single 'Outta My Face' directed by -  https://t.co/F8cRbdDWGt  https://t.co/5v9Nuysbgr",False,True,True,False
World Conference | Tip #1 from Walmart on going back to in-person meetings - have someone focused on emerging and evolving CDC guidelines + still provide virtual options,False,True,False,True
"Look presidential is not enough. We need #jobs , #LawAndOrder , #SchoolChoice , #CovidVaccine by the… https://t.co/iVJB9X5GaA",False,False,False,False
"Our candy-assed supermajority tied business openings to CDC guidelines, so If CDC says masks are recommended and Gov Dickhead issues a emergency mandate, businesses must comply if they want to remain open.",True,True,True,False
"“A THREAT TO HUMANITY,” WHY CDC UNSCIENTIFIC OPIOID PRESCRIBING GUIDELINES CANNOT BE REFORMED, WHY THEY MUST BE REPUDIATED ABANDONED – youarewithinthenorms  https://t.co/ShH8Kc9ja5",False,False,False,False
"won't take #CovidVaccine; has little faith in humanity. We've no faith in him, knowing he'll always &amp; onl… https://t.co/2RXgkgIQFp",False,False,False,False
Same with a beloved friend who I am caring for. We were vaccinated and conservatively following CDC guidelines - like wearing masks outside when around people! Somehow my friend got it and I will probably have it soon.,True,True,True,True
#Russia approves second COVID-19 vaccine #EpiVacCorona after #SputnikV; Here is all you need ti know about the new… https://t.co/Q0UegcdACQ,False,False,False,False
While there is no indication that #Trump’s desperation for a vaccine has affected the science or safety of the proc… https://t.co/mqqTHs0ka2,False,False,False,False
"Corona virus has reached the *dekhi jaegi* stage in India now
#coronavirus 
#IndiaFightsCorona 
#CovidVaccine 
#COVID19",False,False,False,False
Is this the beginning of the End? #CovidVaccine #RussianVaccine #coronavirus https://t.co/jPqWUJ20t6,False,False,False,False
"PS. if you need data to support unmasking children, please ask. CDC guidelines are not laws. Unions do not raise my child. And masks are not harmless. Do better. Use FOIA to get information. very disappointed in this year.",True,True,True,True
STUDIES SHOW MORPHINE MILLIGRAM EQUIVALENT (MME) USED IN CDC 2016 OPIOID GUIDELINES ARE BOTH BOGUS AND UNSCIENTIFIC: THEY MUST BE REPUDIATED AND WITHDRAWN  1.  https://t.co/EmEj17ze19,False,False,False,False
